"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 12 00:58:33 GMT 2023","Wed Jul 12 00:58:38 GMT 2023","5551","tests","test_google_maps_api","Test_create_place","","","test_create_new_place","Test create, update and delete new place"
